,bike_name,price,kms_driven,owner,age,power,city_code,brand_code
23935,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
23936,Yamaha Fazer 25,123000,14500,0,4,250,387,3
23937,Royal Enfield Classic,95500,18000,0,8,350,1,1
23938,Hero Passion Pro,32000,12000,0,6,100,1,5
23939,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
23940,Hero Passion 100cc,15000,35000,1,19,100,388,5
23941,Hero Passion Pro,39000,22000,0,4,100,1,5
23942,TVS Apache RTR,30000,6639,0,9,180,19,0
23943,Bajaj Avenger Street,60000,20373,0,6,220,1,6
23944,Hero Super Splendor,15600,84186,0,16,125,18,5
23945,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
23946,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
23947,Honda CB Trigger,43000,42837,0,8,150,2,4
23948,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
23949,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
23950,Royal Enfield Bullet,105000,20000,0,4,350,1,1
23951,Hero Passion 100cc,18000,3869,0,16,100,7,5
23952,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
23953,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
23954,Hero Hunk Rear,25000,48587,0,8,150,1,5
23955,Bajaj Avenger Street,70000,8000,0,5,220,3,6
23956,Honda CB Hornet,87000,140,0,3,160,10,4
23957,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
23958,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
23959,Hero CD Deluxe,18000,22824,0,8,100,30,5
23960,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
23961,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
23962,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
23963,Bajaj Dominar 400,139000,21300,0,4,400,7,6
23964,Bajaj Avenger Street,80000,7127,0,5,220,7,6
23965,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
23966,Honda CB Trigger,43000,42837,0,8,150,2,4
23967,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
23968,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
23969,Royal Enfield Bullet,105000,20000,0,4,350,1,1
23970,Hero Passion 100cc,18000,3869,0,16,100,7,5
23971,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
23972,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
23973,Hero Hunk Rear,25000,48587,0,8,150,1,5
23974,Bajaj Avenger Street,70000,8000,0,5,220,3,6
23975,Honda CB Hornet,87000,140,0,3,160,10,4
23976,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
23977,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
23978,Hero CD Deluxe,18000,22824,0,8,100,30,5
23979,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
23980,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
23981,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
23982,Bajaj Dominar 400,139000,21300,0,4,400,7,6
23983,Bajaj Avenger Street,80000,7127,0,5,220,7,6
23984,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
23985,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
23986,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
23987,Bajaj Avenger Street,55005,6600,0,5,220,85,6
23988,Royal Enfield Classic,87000,16336,0,7,350,104,1
23989,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
23990,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
23991,KTM RC 390cc,196700,13216,0,4,390,3,9
23992,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
23993,Yamaha Fazer 25,123000,14500,0,4,250,387,3
23994,Royal Enfield Classic,95500,18000,0,8,350,1,1
23995,Hero Passion Pro,32000,12000,0,6,100,1,5
23996,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
23997,Hero Passion 100cc,15000,35000,1,19,100,388,5
23998,Hero Passion Pro,39000,22000,0,4,100,1,5
23999,TVS Apache RTR,30000,6639,0,9,180,19,0
24000,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24001,Hero Super Splendor,15600,84186,0,16,125,18,5
24002,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24003,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24004,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24005,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24006,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24007,Royal Enfield Classic,87000,16336,0,7,350,104,1
24008,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24009,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24010,KTM RC 390cc,196700,13216,0,4,390,3,9
24011,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24012,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24013,Royal Enfield Classic,95500,18000,0,8,350,1,1
24014,Hero Passion Pro,32000,12000,0,6,100,1,5
24015,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24016,Hero Passion 100cc,15000,35000,1,19,100,388,5
24017,Hero Passion Pro,39000,22000,0,4,100,1,5
24018,TVS Apache RTR,30000,6639,0,9,180,19,0
24019,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24020,Hero Super Splendor,15600,84186,0,16,125,18,5
24021,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24022,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24023,Honda CB Trigger,43000,42837,0,8,150,2,4
24024,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24025,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24026,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24027,Hero Passion 100cc,18000,3869,0,16,100,7,5
24028,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24029,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24030,Hero Hunk Rear,25000,48587,0,8,150,1,5
24031,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24032,Honda CB Hornet,87000,140,0,3,160,10,4
24033,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24034,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24035,Hero CD Deluxe,18000,22824,0,8,100,30,5
24036,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24037,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24038,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24039,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24040,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24041,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24042,Honda CB Trigger,43000,42837,0,8,150,2,4
24043,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24044,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24045,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24046,Hero Passion 100cc,18000,3869,0,16,100,7,5
24047,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24048,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24049,Hero Hunk Rear,25000,48587,0,8,150,1,5
24050,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24051,Honda CB Hornet,87000,140,0,3,160,10,4
24052,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24053,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24054,Hero CD Deluxe,18000,22824,0,8,100,30,5
24055,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24056,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24057,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24058,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24059,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24060,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24061,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24062,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24063,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24064,Royal Enfield Classic,87000,16336,0,7,350,104,1
24065,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24066,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24067,KTM RC 390cc,196700,13216,0,4,390,3,9
24068,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24069,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24070,Royal Enfield Classic,95500,18000,0,8,350,1,1
24071,Hero Passion Pro,32000,12000,0,6,100,1,5
24072,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24073,Hero Passion 100cc,15000,35000,1,19,100,388,5
24074,Hero Passion Pro,39000,22000,0,4,100,1,5
24075,TVS Apache RTR,30000,6639,0,9,180,19,0
24076,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24077,Hero Super Splendor,15600,84186,0,16,125,18,5
24078,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24079,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24080,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24081,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24082,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24083,Royal Enfield Classic,87000,16336,0,7,350,104,1
24084,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24085,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24086,KTM RC 390cc,196700,13216,0,4,390,3,9
24087,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24088,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24089,Royal Enfield Classic,95500,18000,0,8,350,1,1
24090,Hero Passion Pro,32000,12000,0,6,100,1,5
24091,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24092,Hero Passion 100cc,15000,35000,1,19,100,388,5
24093,Hero Passion Pro,39000,22000,0,4,100,1,5
24094,TVS Apache RTR,30000,6639,0,9,180,19,0
24095,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24096,Hero Super Splendor,15600,84186,0,16,125,18,5
24097,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24098,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24099,Honda CB Trigger,43000,42837,0,8,150,2,4
24100,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24101,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24102,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24103,Hero Passion 100cc,18000,3869,0,16,100,7,5
24104,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24105,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24106,Hero Hunk Rear,25000,48587,0,8,150,1,5
24107,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24108,Honda CB Hornet,87000,140,0,3,160,10,4
24109,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24110,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24111,Hero CD Deluxe,18000,22824,0,8,100,30,5
24112,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24113,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24114,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24115,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24116,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24117,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24118,Honda CB Trigger,43000,42837,0,8,150,2,4
24119,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24120,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24121,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24122,Hero Passion 100cc,18000,3869,0,16,100,7,5
24123,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24124,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24125,Hero Hunk Rear,25000,48587,0,8,150,1,5
24126,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24127,Honda CB Hornet,87000,140,0,3,160,10,4
24128,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24129,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24130,Hero CD Deluxe,18000,22824,0,8,100,30,5
24131,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24132,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24133,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24134,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24135,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24136,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24137,Honda CB Trigger,43000,42837,0,8,150,2,4
24138,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24139,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24140,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24141,Hero Passion 100cc,18000,3869,0,16,100,7,5
24142,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24143,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24144,Hero Hunk Rear,25000,48587,0,8,150,1,5
24145,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24146,Honda CB Hornet,87000,140,0,3,160,10,4
24147,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24148,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24149,Hero CD Deluxe,18000,22824,0,8,100,30,5
24150,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24151,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24152,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24153,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24154,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24155,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24156,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24157,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24158,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24159,Royal Enfield Classic,87000,16336,0,7,350,104,1
24160,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24161,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24162,KTM RC 390cc,196700,13216,0,4,390,3,9
24163,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24164,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24165,Royal Enfield Classic,95500,18000,0,8,350,1,1
24166,Hero Passion Pro,32000,12000,0,6,100,1,5
24167,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24168,Hero Passion 100cc,15000,35000,1,19,100,388,5
24169,Hero Passion Pro,39000,22000,0,4,100,1,5
24170,TVS Apache RTR,30000,6639,0,9,180,19,0
24171,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24172,Hero Super Splendor,15600,84186,0,16,125,18,5
24173,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24174,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24175,Honda CB Trigger,43000,42837,0,8,150,2,4
24176,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24177,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24178,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24179,Hero Passion 100cc,18000,3869,0,16,100,7,5
24180,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24181,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24182,Hero Hunk Rear,25000,48587,0,8,150,1,5
24183,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24184,Honda CB Hornet,87000,140,0,3,160,10,4
24185,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24186,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24187,Hero CD Deluxe,18000,22824,0,8,100,30,5
24188,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24189,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24190,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24191,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24192,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24193,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24194,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24195,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24196,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24197,Royal Enfield Classic,87000,16336,0,7,350,104,1
24198,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24199,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24200,KTM RC 390cc,196700,13216,0,4,390,3,9
24201,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24202,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24203,Royal Enfield Classic,95500,18000,0,8,350,1,1
24204,Hero Passion Pro,32000,12000,0,6,100,1,5
24205,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24206,Hero Passion 100cc,15000,35000,1,19,100,388,5
24207,Hero Passion Pro,39000,22000,0,4,100,1,5
24208,TVS Apache RTR,30000,6639,0,9,180,19,0
24209,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24210,Hero Super Splendor,15600,84186,0,16,125,18,5
24211,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24212,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24213,Honda CB Trigger,43000,42837,0,8,150,2,4
24214,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24215,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24216,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24217,Hero Passion 100cc,18000,3869,0,16,100,7,5
24218,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24219,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24220,Hero Hunk Rear,25000,48587,0,8,150,1,5
24221,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24222,Honda CB Hornet,87000,140,0,3,160,10,4
24223,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24224,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24225,Hero CD Deluxe,18000,22824,0,8,100,30,5
24226,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24227,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24228,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24229,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24230,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24231,Yamaha FZ 150cc,45000,18742,0,6,150,30,3
24232,Honda CB Trigger,43000,42837,0,8,150,2,4
24233,Yamaha YZF-R15 2.0,55000,27000,0,9,150,209,3
24234,Hero CBZ Xtreme,11900,34968,0,14,150,11,5
24235,Royal Enfield Bullet,105000,20000,0,4,350,1,1
24236,Hero Passion 100cc,18000,3869,0,16,100,7,5
24237,Bajaj Pulsar NS200,48000,41939,0,8,200,14,6
24238,Bajaj Avenger 220cc,50000,29134,0,7,220,2,6
24239,Hero Hunk Rear,25000,48587,0,8,150,1,5
24240,Bajaj Avenger Street,70000,8000,0,5,220,3,6
24241,Honda CB Hornet,87000,140,0,3,160,10,4
24242,Bajaj Pulsar 150cc,10000,64955,0,15,150,38,6
24243,Yamaha Fazer 150cc,25000,65000,0,12,150,1,3
24244,Hero CD Deluxe,18000,22824,0,8,100,30,5
24245,Bajaj Pulsar 150cc,14227,36000,0,15,150,41,6
24246,Bajaj Avenger 220cc,35000,60000,0,9,220,2,6
24247,Harley-Davidson Street 750,450000,3430,0,4,750,184,14
24248,Bajaj Dominar 400,139000,21300,0,4,400,7,6
24249,Bajaj Avenger Street,80000,7127,0,5,220,7,6
24250,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24251,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24252,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24253,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24254,Royal Enfield Classic,87000,16336,0,7,350,104,1
24255,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24256,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24257,KTM RC 390cc,196700,13216,0,4,390,3,9
24258,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24259,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24260,Royal Enfield Classic,95500,18000,0,8,350,1,1
24261,Hero Passion Pro,32000,12000,0,6,100,1,5
24262,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24263,Hero Passion 100cc,15000,35000,1,19,100,388,5
24264,Hero Passion Pro,39000,22000,0,4,100,1,5
24265,TVS Apache RTR,30000,6639,0,9,180,19,0
24266,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24267,Hero Super Splendor,15600,84186,0,16,125,18,5
24268,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24269,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24270,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24271,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24272,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24273,Royal Enfield Classic,87000,16336,0,7,350,104,1
24274,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24275,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24276,KTM RC 390cc,196700,13216,0,4,390,3,9
24277,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24278,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24279,Royal Enfield Classic,95500,18000,0,8,350,1,1
24280,Hero Passion Pro,32000,12000,0,6,100,1,5
24281,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24282,Hero Passion 100cc,15000,35000,1,19,100,388,5
24283,Hero Passion Pro,39000,22000,0,4,100,1,5
24284,TVS Apache RTR,30000,6639,0,9,180,19,0
24285,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24286,Hero Super Splendor,15600,84186,0,16,125,18,5
24287,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24288,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24289,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24290,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24291,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24292,Royal Enfield Classic,87000,16336,0,7,350,104,1
24293,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24294,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24295,KTM RC 390cc,196700,13216,0,4,390,3,9
24296,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24297,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24298,Royal Enfield Classic,95500,18000,0,8,350,1,1
24299,Hero Passion Pro,32000,12000,0,6,100,1,5
24300,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24301,Hero Passion 100cc,15000,35000,1,19,100,388,5
24302,Hero Passion Pro,39000,22000,0,4,100,1,5
24303,TVS Apache RTR,30000,6639,0,9,180,19,0
24304,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24305,Hero Super Splendor,15600,84186,0,16,125,18,5
24306,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24307,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24308,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24309,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24310,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24311,Royal Enfield Classic,87000,16336,0,7,350,104,1
24312,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24313,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24314,KTM RC 390cc,196700,13216,0,4,390,3,9
24315,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24316,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24317,Royal Enfield Classic,95500,18000,0,8,350,1,1
24318,Hero Passion Pro,32000,12000,0,6,100,1,5
24319,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24320,Hero Passion 100cc,15000,35000,1,19,100,388,5
24321,Hero Passion Pro,39000,22000,0,4,100,1,5
24322,TVS Apache RTR,30000,6639,0,9,180,19,0
24323,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24324,Hero Super Splendor,15600,84186,0,16,125,18,5
24325,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24326,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24327,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24328,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24329,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24330,Royal Enfield Classic,87000,16336,0,7,350,104,1
24331,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24332,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24333,KTM RC 390cc,196700,13216,0,4,390,3,9
24334,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24335,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24336,Royal Enfield Classic,95500,18000,0,8,350,1,1
24337,Hero Passion Pro,32000,12000,0,6,100,1,5
24338,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24339,Hero Passion 100cc,15000,35000,1,19,100,388,5
24340,Hero Passion Pro,39000,22000,0,4,100,1,5
24341,TVS Apache RTR,30000,6639,0,9,180,19,0
24342,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24343,Hero Super Splendor,15600,84186,0,16,125,18,5
24344,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24345,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24346,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24347,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24348,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24349,Royal Enfield Classic,87000,16336,0,7,350,104,1
24350,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24351,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24352,KTM RC 390cc,196700,13216,0,4,390,3,9
24353,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24354,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24355,Royal Enfield Classic,95500,18000,0,8,350,1,1
24356,Hero Passion Pro,32000,12000,0,6,100,1,5
24357,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24358,Hero Passion 100cc,15000,35000,1,19,100,388,5
24359,Hero Passion Pro,39000,22000,0,4,100,1,5
24360,TVS Apache RTR,30000,6639,0,9,180,19,0
24361,Bajaj Avenger Street,60000,20373,0,6,220,1,6
24362,Hero Super Splendor,15600,84186,0,16,125,18,5
24363,Bajaj Pulsar 150cc,22000,60857,0,13,150,10,6
24364,Bajaj Platina 100cc,23000,20000,0,6,100,17,6
24365,Suzuki Slingshot Plus,32000,22697,0,7,125,17,7
24366,Yamaha SZ-RR 150cc,20000,52000,0,10,150,211,3
24367,Bajaj Avenger Street,55005,6600,0,5,220,85,6
24368,Royal Enfield Classic,87000,16336,0,7,350,104,1
24369,Royal Enfield Thunderbird,70000,13858,1,11,350,3,1
24370,Suzuki Zeus 125cc,35000,11885,0,12,125,0,7
24371,KTM RC 390cc,196700,13216,0,4,390,3,9
24372,Bajaj Pulsar 150cc,25000,32588,0,9,150,1,6
24373,Yamaha Fazer 25,123000,14500,0,4,250,387,3
24374,Royal Enfield Classic,95500,18000,0,8,350,1,1
24375,Hero Passion Pro,32000,12000,0,6,100,1,5
24376,Bajaj Avenger 220cc,41000,20245,1,11,220,1,6
24377,Hero Passion 100cc,15000,35000,1,19,100,388,5
